ID,Default,Client_Income_Type_Govt Job,Client_Income_Type_Service,Client_Education_College_Dropout,Client_Education_High_School,Client_Education_Middle_School,Client_Marital_Status_M,Client_Marital_Status_S,Client_Marital_Status_W
12137017,0,1,0,0,0,0,1,0,0
12190407,0,0,0,0,0,0,1,0,0
12100131,0,0,1,0,1,0,1,0,0
12125663,0,0,0,0,0,0,1,0,0
12204865,0,1,0,0,1,0,1,0,0
12188275,0,0,0,0,1,0,1,0,0
12113721,0,0,1,0,0,0,1,0,0
12162127,0,0,0,0,1,0,1,0,0
12130496,0,0,0,0,0,0,1,0,0
12217379,0,0,1,0,0,0,1,0,0
12192254,0,0,1,0,1,0,1,0,0
12102499,1,0,0,0,1,0,0,1,0
12195733,0,0,1,0,0,0,0,0,0
12114681,0,0,1,0,1,0,0,0,0
12136752,0,0,1,0,1,0,1,0,0
12155041,0,0,0,0,1,0,1,0,0
12111797,0,0,0,0,1,0,1,0,0
12129459,0,0,1,0,0,0,1,0,0
12118907,0,0,0,0,0,0,1,0,0
12147388,0,0,0,0,1,0,1,0,0
12173589,0,0,1,0,1,0,1,0,0
12162108,0,0,1,0,1,0,0,0,0
12211192,0,0,1,0,1,0,1,0,0
12143086,0,0,1,1,0,0,1,0,0
12176756,0,0,0,0,0,0,0,1,0
12221037,0,0,1,0,1,0,1,0,0
12212213,0,0,0,0,1,0,1,0,0
12129333,0,1,0,0,1,0,0,0,1
12114609,0,0,1,0,0,0,0,1,0
12174547,0,0,1,0,1,0,1,0,0
12216715,0,0,1,0,1,0,1,0,0
12166771,0,0,0,0,1,0,1,0,0
12190193,0,0,1,0,1,0,1,0,0
12194894,1,0,1,0,0,0,0,1,0
12221419,0,1,0,1,0,0,0,1,0
12217648,0,0,0,0,0,0,1,0,0
12134172,0,0,1,0,1,0,1,0,0
12162107,0,0,1,0,0,0,1,0,0
12110429,0,0,1,0,1,0,1,0,0
12214490,0,0,1,0,0,0,1,0,0
12111330,0,0,1,0,1,0,1,0,0
12204470,0,0,0,0,1,0,1,0,0
12102885,0,0,1,0,1,0,1,0,0
12171322,0,0,1,0,0,0,1,0,0
12201486,0,0,1,1,0,0,1,0,0
12216246,0,0,1,0,1,0,1,0,0
12128132,1,0,1,0,1,0,0,1,0
12204112,0,0,0,0,1,0,1,0,0
12128349,0,0,1,0,1,0,1,0,0
12182437,0,0,0,0,1,0,1,0,0
12103209,1,0,1,0,0,0,1,0,0
12220491,0,0,1,0,0,0,0,0,0
12135581,0,0,0,0,0,0,1,0,0
12160329,0,0,1,0,1,0,0,1,0
12201335,0,0,1,0,1,0,1,0,0
12186788,0,0,1,0,1,0,0,0,0
12216129,0,0,1,0,0,0,1,0,0
12104252,0,0,0,0,0,0,0,1,0
12175263,0,0,1,1,0,0,1,0,0
12181787,0,0,0,0,0,0,1,0,0
12201530,0,0,1,0,1,0,1,0,0
12195538,0,0,1,0,1,0,1,0,0
12149935,0,0,0,0,1,0,1,0,0
12162817,1,0,0,0,1,0,1,0,0
12170414,0,0,1,0,1,0,0,1,0
12168467,0,0,1,0,0,0,1,0,0
12112894,0,0,1,0,0,0,1,0,0
12112716,0,0,1,0,1,0,1,0,0
12159604,0,0,0,0,0,0,1,0,0
12219238,0,0,0,0,1,0,1,0,0
12119896,0,0,0,0,1,0,1,0,0
12175018,0,0,1,0,1,0,1,0,0
12101037,0,0,0,0,1,0,1,0,0
12202006,1,0,0,0,0,0,1,0,0
12133893,0,0,1,0,0,0,1,0,0
12207966,0,0,1,0,0,0,0,0,0
12110918,0,0,0,0,0,0,1,0,0
12191638,0,0,1,1,0,0,1,0,0
12133984,0,0,1,0,1,0,1,0,0
12169872,0,0,1,0,1,0,1,0,0
12201328,0,0,1,1,0,0,1,0,0
12137029,0,0,1,1,0,0,1,0,0
12164379,0,0,1,0,1,0,1,0,0
12148211,0,0,0,0,1,0,1,0,0
12203124,0,0,1,0,1,0,1,0,0
12201219,0,0,1,0,1,0,1,0,0
12188030,1,0,0,0,1,0,1,0,0
12197838,1,0,1,0,1,0,1,0,0
12162161,0,0,0,0,1,0,1,0,0
12177643,0,0,1,0,1,0,1,0,0
12188473,0,0,1,0,1,0,1,0,0
12218176,0,0,1,0,0,1,0,1,0
12123943,0,0,1,0,1,0,1,0,0
12167074,0,1,0,0,1,0,1,0,0
12132618,0,1,0,0,0,0,1,0,0
12193156,0,0,0,0,1,0,1,0,0
12107326,0,0,0,1,0,0,1,0,0
12158245,0,0,0,0,1,0,0,0,0
12151522,0,1,0,0,1,0,1,0,0
12117566,0,0,1,0,1,0,1,0,0
12127263,0,0,0,0,1,0,1,0,0
12137774,0,0,1,0,1,0,1,0,0
12186642,0,0,1,0,1,0,0,0,1
12128790,0,0,1,0,0,0,1,0,0
12131278,0,0,1,0,0,0,1,0,0
12136317,1,0,1,0,1,0,1,0,0
12207257,0,0,1,0,1,0,1,0,0
12137371,0,0,0,0,1,0,1,0,0
12175641,0,0,1,0,1,0,1,0,0
12153219,0,0,1,0,0,0,1,0,0
12154459,0,0,0,0,1,0,1,0,0
12102435,0,0,0,0,0,0,1,0,0
12129307,0,0,1,0,0,0,0,1,0
12205709,0,0,1,0,0,0,1,0,0
12124699,0,0,1,0,1,0,1,0,0
12185680,0,0,1,0,1,0,1,0,0
12153566,0,0,1,0,1,0,0,1,0
12190076,0,0,1,1,0,0,1,0,0
12144041,0,0,1,0,1,0,1,0,0
12142106,0,0,1,0,1,0,1,0,0
12211166,0,0,1,0,1,0,1,0,0
12127802,0,0,0,0,1,0,0,0,0
12204426,0,0,1,0,0,0,1,0,0
12206921,0,0,1,0,1,0,1,0,0
12106924,0,0,1,0,1,0,1,0,0
12173053,0,0,1,0,0,0,1,0,0
12120964,0,0,0,0,0,0,1,0,0
12166965,0,1,0,0,0,0,1,0,0
12101129,0,0,0,0,1,0,0,1,0
12102380,0,0,0,0,1,0,1,0,0
12169856,1,0,1,0,1,0,1,0,0
12214390,0,0,1,0,1,0,1,0,0
12215989,0,0,0,0,1,0,1,0,0
12178573,0,1,0,0,1,0,1,0,0
12121454,0,1,0,0,0,0,1,0,0
12200475,0,0,1,0,1,0,1,0,0
12147955,0,0,1,0,1,0,1,0,0
12201953,0,0,1,0,1,0,1,0,0
12171087,0,0,0,0,1,0,1,0,0
12112250,0,0,1,0,1,0,0,0,1
12148347,0,0,0,0,0,0,1,0,0
12117423,0,0,1,0,1,0,1,0,0
12195844,0,0,0,0,1,0,1,0,0
12162334,0,1,0,0,0,0,1,0,0
12153690,0,0,1,0,1,0,0,1,0
12220496,0,0,1,0,1,0,1,0,0
12111421,0,0,1,0,0,0,0,1,0
12119035,1,0,0,0,1,0,1,0,0
12192851,0,0,0,0,0,0,1,0,0
12105346,0,0,1,0,0,0,1,0,0
12123307,0,0,1,1,0,0,1,0,0
12132999,0,0,1,0,1,0,1,0,0
12135990,0,0,1,0,0,0,1,0,0
12183252,0,0,0,0,0,0,1,0,0
12110207,0,0,1,0,1,0,1,0,0
12162100,0,0,1,0,1,0,1,0,0
12213525,0,1,0,0,1,0,1,0,0
12132121,0,0,1,0,1,0,0,1,0
12160432,1,0,1,0,0,0,0,0,0
12167880,0,0,1,0,0,0,1,0,0
12212223,0,0,1,0,1,0,1,0,0
12111347,0,0,1,0,0,1,0,1,0
12175839,0,0,0,0,1,0,0,1,0
12207129,0,0,0,0,0,0,1,0,0
12187839,1,0,1,0,1,0,0,0,0
12207155,0,0,1,0,0,0,1,0,0
12201040,0,1,0,0,0,0,1,0,0
12140615,0,0,1,0,0,0,1,0,0
12103410,0,0,1,0,1,0,0,1,0
12212603,0,0,1,0,1,0,0,1,0
12212056,0,0,1,0,0,0,1,0,0
12163137,0,0,0,0,0,0,1,0,0
12140886,0,0,1,0,1,0,1,0,0
12196671,1,0,1,0,1,0,1,0,0
12213693,0,0,1,0,1,0,1,0,0
12168680,0,0,1,0,1,0,1,0,0
12181909,0,0,1,0,0,0,1,0,0
12149917,1,0,0,0,1,0,0,1,0
12212400,0,0,1,0,1,0,1,0,0
12173068,0,0,1,0,0,0,0,0,0
12151279,0,0,1,0,1,0,1,0,0
12125867,0,0,1,0,1,0,0,0,1
12221098,0,1,0,0,1,0,1,0,0
12179327,0,0,1,0,1,0,1,0,0
12214220,0,0,1,0,1,0,1,0,0
12159657,0,0,0,0,1,0,1,0,0
12171335,0,1,0,0,1,0,1,0,0
12220452,0,0,1,0,1,0,1,0,0
12151470,0,0,1,0,1,0,1,0,0
12187722,0,0,1,0,1,0,1,0,0
12134478,0,0,1,0,1,0,1,0,0
12120676,0,0,1,0,0,0,0,0,0
12218383,0,0,0,0,1,0,1,0,0
12167792,0,1,0,0,1,0,0,0,0
12209724,0,0,1,0,1,0,0,1,0
12124551,1,0,1,0,1,0,1,0,0
12155980,0,0,0,0,0,0,1,0,0
12180179,0,0,1,0,1,0,1,0,0
12202719,0,0,1,0,1,0,0,0,0
12148801,0,0,0,0,1,0,1,0,0
12126903,0,1,0,0,0,0,1,0,0
12211679,0,0,1,0,0,0,1,0,0
12178290,0,0,1,0,1,0,1,0,0
12155912,0,0,1,0,1,0,1,0,0
12211650,0,0,1,0,1,0,1,0,0
12177123,0,0,0,0,0,0,0,1,0
12173438,0,0,1,0,1,0,0,0,1
12177861,0,0,0,0,1,0,1,0,0
12159936,0,0,1,0,1,0,0,1,0
12174402,0,0,0,0,1,0,1,0,0
12101693,0,0,1,0,1,0,1,0,0
12112459,0,0,1,0,1,0,1,0,0
12180296,0,1,0,0,1,0,1,0,0
12206590,0,0,1,0,0,0,1,0,0
12201224,0,0,0,0,1,0,1,0,0
12185809,0,0,1,0,1,0,1,0,0
12128481,0,1,0,0,0,0,1,0,0
12111539,0,0,0,0,1,0,1,0,0
12183374,0,0,1,0,1,0,0,1,0
12131593,1,1,0,0,1,0,1,0,0
12180690,0,0,1,0,1,0,0,0,1
12200868,0,0,0,0,1,0,1,0,0
12197217,0,0,1,0,1,0,1,0,0
12193239,0,0,1,0,1,0,1,0,0
12103434,0,0,1,0,1,0,1,0,0
12112669,0,0,1,0,0,0,0,1,0
12167045,0,0,1,0,1,0,1,0,0
12115599,0,0,1,0,1,0,0,1,0
12206741,0,0,1,0,1,0,1,0,0
12198763,0,0,1,0,1,0,0,1,0
12143708,0,0,1,0,1,0,1,0,0
12161830,0,0,1,0,1,0,0,0,1
12167520,0,1,0,0,1,0,1,0,0
12108150,0,0,1,0,1,0,0,1,0
12182113,0,0,1,0,1,0,1,0,0
12169122,0,0,0,0,1,0,0,1,0
12134469,0,1,0,0,1,0,1,0,0
12126281,0,0,1,0,1,0,0,0,0
12115953,0,0,0,0,1,0,0,0,0
12161856,0,0,0,0,1,0,1,0,0
12134052,0,0,0,0,0,0,1,0,0
12211159,0,0,1,0,1,0,1,0,0
12175238,0,0,0,0,1,0,1,0,0
12147367,1,0,1,0,1,0,1,0,0
12190477,0,0,1,0,1,0,0,1,0
12122974,0,0,1,0,1,0,1,0,0
12206486,0,0,1,0,1,0,1,0,0
12114179,1,0,1,0,1,0,1,0,0
12174449,0,0,1,0,1,0,1,0,0
12111201,0,0,1,0,1,0,1,0,0
12161400,0,0,1,0,1,0,1,0,0
12118935,0,0,0,1,0,0,1,0,0
12179906,0,0,1,0,0,0,0,0,0
12134554,0,0,1,0,1,0,0,1,0
12118676,0,0,0,0,1,0,0,1,0
12107399,0,1,0,0,0,0,1,0,0
12134579,0,0,0,0,1,0,1,0,0
12153650,0,0,0,0,1,0,1,0,0
12211906,0,0,1,0,1,0,0,0,0
12134021,0,0,1,0,1,0,1,0,0
12201730,0,0,0,0,1,0,1,0,0
12192817,0,0,1,0,1,0,1,0,0
12106872,0,1,0,1,0,0,1,0,0
12117563,0,0,0,0,1,0,1,0,0
12188965,0,0,1,0,0,0,1,0,0
12172230,0,0,1,0,1,0,1,0,0
12128341,0,0,0,0,0,0,1,0,0
12188938,0,0,0,0,1,0,1,0,0
12151197,0,0,1,0,0,0,1,0,0
12104435,0,0,1,1,0,0,0,0,0
12148601,0,0,1,0,1,0,1,0,0
12166840,0,0,1,0,1,0,1,0,0
12111817,0,0,1,0,1,0,1,0,0
12186711,0,0,1,0,1,0,1,0,0
12116542,0,0,1,0,1,0,1,0,0
12109056,0,0,1,1,0,0,0,1,0
12212641,0,0,1,0,1,0,1,0,0
12154539,0,0,0,0,1,0,1,0,0
12206025,0,0,1,0,1,0,1,0,0
12203908,0,1,0,0,0,0,1,0,0
12121451,0,0,0,0,1,0,1,0,0
12158094,0,0,0,0,0,0,0,1,0
12107684,0,0,1,0,1,0,0,1,0
12193086,0,0,1,1,0,0,1,0,0
12196918,1,0,1,0,1,0,1,0,0
12195611,0,0,1,0,1,0,0,1,0
12220518,0,0,0,0,1,0,1,0,0
12185042,0,0,0,0,0,0,1,0,0
12106246,0,0,1,0,1,0,1,0,0
12218365,0,0,0,0,1,0,1,0,0
12109381,0,0,1,0,0,0,1,0,0
12207654,1,0,1,0,1,0,1,0,0
12130964,0,0,1,0,1,0,1,0,0
12180689,0,0,1,0,1,0,1,0,0
12215899,0,0,0,0,1,0,1,0,0
12121979,0,0,1,0,1,0,1,0,0
12179464,0,0,1,0,1,0,1,0,0
12129420,0,0,0,0,1,0,1,0,0
12159080,0,0,0,1,0,0,1,0,0
12172948,0,0,0,0,0,0,1,0,0
12126559,0,0,1,0,1,0,0,1,0
12214011,0,1,0,0,0,0,1,0,0
12186198,1,1,0,0,1,0,1,0,0
12162365,1,0,1,0,0,0,1,0,0
12220950,0,0,1,0,1,0,1,0,0
12107346,1,0,0,0,1,0,1,0,0
12147418,0,0,1,0,1,0,1,0,0
12219529,0,1,0,0,1,0,1,0,0
12180292,1,0,1,0,1,0,1,0,0
12176789,0,0,0,0,1,0,1,0,0
12137722,0,0,1,0,1,0,1,0,0
12186253,0,0,1,0,1,0,1,0,0
12196237,0,0,1,0,1,0,1,0,0
12207531,0,0,0,0,1,0,1,0,0
12203868,0,0,1,0,1,0,1,0,0
12157006,0,0,1,0,1,0,1,0,0
12139442,0,0,1,1,0,0,0,1,0
12211253,0,0,1,0,1,0,1,0,0
12205541,0,0,1,0,1,0,1,0,0
12176701,0,0,1,0,1,0,1,0,0
12203132,0,0,1,0,1,0,1,0,0
12191604,0,1,0,1,0,0,1,0,0
12196783,0,0,1,0,1,0,1,0,0
12122032,0,1,0,0,0,0,1,0,0
12172383,0,0,1,0,1,0,1,0,0
12117448,0,0,1,0,1,0,0,0,0
12131359,0,0,1,0,1,0,1,0,0
12143886,0,0,1,0,1,0,1,0,0
12138085,1,0,1,0,1,0,1,0,0
12164292,0,0,1,0,0,0,0,0,0
12185076,0,0,0,0,0,0,1,0,0
12108448,0,0,1,0,0,0,0,1,0
12199572,0,0,1,0,1,0,1,0,0
12198783,0,0,1,0,1,0,1,0,0
12201546,0,0,1,0,1,0,1,0,0
12141349,1,0,1,0,1,0,1,0,0
12147694,0,0,1,0,0,0,1,0,0
12107704,0,0,1,0,1,0,0,0,0
12203305,0,1,0,0,1,0,1,0,0
12179875,0,1,0,0,1,0,0,1,0
12135016,0,0,1,0,1,0,1,0,0
12178047,0,0,1,0,0,0,0,1,0
12126900,0,0,0,0,1,0,0,1,0
12106711,0,0,1,0,1,0,1,0,0
12201361,0,0,0,0,1,0,1,0,0
12164742,1,0,0,0,1,0,1,0,0
12205468,0,0,1,0,1,0,1,0,0
12140690,0,0,1,0,1,0,1,0,0
12126815,0,0,1,0,1,0,1,0,0
12201790,0,0,1,0,1,0,0,1,0
12217347,0,0,0,0,1,0,1,0,0
12161526,0,0,1,0,1,0,1,0,0
12210512,0,0,0,1,0,0,0,1,0
12183393,0,0,1,0,1,0,1,0,0
12139862,0,0,0,0,1,0,1,0,0
12218948,1,0,1,0,1,0,1,0,0
12165746,0,0,1,0,1,0,1,0,0
12211861,0,0,1,0,1,0,1,0,0
12221053,0,0,0,0,1,0,1,0,0
12101966,0,0,0,0,1,0,1,0,0
12106438,0,0,0,1,0,0,1,0,0
12217407,0,0,1,0,1,0,1,0,0
12102434,0,0,1,1,0,0,1,0,0
12108328,0,0,1,0,1,0,0,1,0
12103109,0,0,1,0,1,0,1,0,0
12211838,0,0,0,0,1,0,0,0,0
12121673,0,0,1,0,1,0,1,0,0
12184015,0,0,1,0,0,1,1,0,0
12216278,0,0,0,0,0,0,1,0,0
12105333,0,0,1,0,0,0,0,1,0
12145824,0,0,0,0,0,0,1,0,0
12214105,0,0,1,0,1,0,1,0,0
12123667,0,0,0,0,0,0,0,1,0
12129740,0,0,1,0,0,0,0,1,0
12140353,0,0,1,0,1,0,1,0,0
12187824,0,0,1,0,0,0,1,0,0
12132079,0,0,1,0,1,0,1,0,0
12130297,0,0,1,0,1,0,0,1,0
12211813,0,1,0,0,0,0,1,0,0
12121259,0,0,0,0,1,0,1,0,0
12174645,0,1,0,0,1,0,1,0,0
12131389,0,0,1,0,1,0,1,0,0
12211372,0,0,1,0,1,0,1,0,0
12118398,0,0,1,0,0,0,1,0,0
12134984,0,0,1,0,1,0,1,0,0
12115469,0,0,1,0,1,0,1,0,0
12112907,0,0,0,0,0,0,1,0,0
12109395,0,0,1,0,1,0,0,1,0
12121417,0,0,1,0,0,0,1,0,0
12120898,0,0,1,0,0,0,1,0,0
12166448,0,0,1,0,1,0,1,0,0
12178839,0,0,1,0,1,0,1,0,0
12164561,0,0,1,0,0,0,1,0,0
12156030,0,0,1,0,1,0,1,0,0
12153239,0,0,0,0,0,0,0,1,0
12168197,0,0,1,0,1,0,1,0,0
12111349,0,0,1,0,1,0,1,0,0
12168295,0,0,1,1,0,0,0,0,0
12198060,0,0,1,0,0,0,1,0,0
12117014,0,0,1,0,0,0,0,1,0
12130247,0,0,1,0,0,0,1,0,0
12183803,0,0,1,0,0,0,1,0,0
12141592,0,0,1,0,1,0,1,0,0
12146402,0,0,0,0,1,0,1,0,0
12135441,0,0,1,0,1,0,0,0,0
12194047,1,0,1,0,1,0,0,1,0
12156845,0,0,1,0,0,0,0,1,0
12141707,0,0,0,1,0,0,1,0,0
12144599,1,0,1,0,1,0,1,0,0
12143943,0,0,0,0,1,0,1,0,0
12200779,0,0,1,0,1,0,0,0,0
12208145,0,0,0,0,1,0,1,0,0
12177143,0,0,1,0,1,0,1,0,0
12207739,0,0,1,0,0,0,0,1,0
12193933,0,0,1,0,1,0,1,0,0
12193716,0,0,1,0,1,0,1,0,0
12166633,0,0,0,0,0,0,1,0,0
12156786,0,0,1,0,1,0,1,0,0
12128246,0,0,1,0,0,0,1,0,0
12183696,0,0,1,0,1,0,1,0,0
12195833,0,0,1,0,1,0,1,0,0
12208780,0,0,1,0,1,0,0,1,0
12209758,0,0,1,0,0,1,1,0,0
12114500,0,0,1,0,0,0,1,0,0
12199431,0,0,1,0,1,0,0,0,1
12179969,0,0,1,0,1,0,0,1,0
12131158,0,0,1,0,1,0,1,0,0
12182955,0,0,0,0,1,0,1,0,0
12140219,1,0,1,0,1,0,1,0,0
12150356,0,0,0,0,1,0,1,0,0
12150685,0,0,0,0,1,0,1,0,0
12218050,1,0,1,0,1,0,1,0,0
12194533,0,0,1,0,1,0,0,1,0
12100742,0,0,0,0,1,0,1,0,0
12106571,1,0,1,0,1,0,1,0,0
12174895,0,0,0,0,1,0,1,0,0
12126319,1,0,0,0,1,0,1,0,0
12186862,0,1,0,0,0,0,0,0,0
12176311,0,0,0,0,1,0,1,0,0
12169143,0,0,1,0,1,0,1,0,0
12154690,0,0,0,0,1,0,0,1,0
12206592,0,0,1,0,1,0,1,0,0
12196714,0,0,0,0,0,0,1,0,0
12113290,0,0,0,0,1,0,0,0,0
12105719,0,0,1,0,0,0,0,1,0
12182616,0,1,0,0,0,0,1,0,0
12154463,0,0,1,0,1,0,0,1,0
12122439,0,0,1,0,1,0,1,0,0
12147816,1,0,0,0,1,0,0,1,0
12197238,0,0,0,0,0,0,1,0,0
12188628,1,0,1,0,1,0,0,0,1
12112162,0,0,1,0,0,1,1,0,0
12182625,0,0,1,0,1,0,1,0,0
12151642,1,0,0,0,1,0,1,0,0
12105969,0,0,1,0,1,0,1,0,0
12162533,0,0,0,0,0,0,0,1,0
12107359,0,0,0,0,0,0,0,0,0
12182810,0,0,0,0,1,0,1,0,0
12215340,0,0,1,0,1,0,1,0,0
12145184,0,0,1,0,0,0,1,0,0
12215404,0,0,1,1,0,0,1,0,0
12156203,0,0,0,0,0,0,1,0,0
12185560,0,0,0,0,0,0,0,1,0
12188655,0,0,1,0,0,0,1,0,0
12217797,0,0,1,0,1,0,1,0,0
12204073,0,1,0,0,1,0,1,0,0
12212249,0,0,1,0,1,0,0,0,0
12175840,0,0,0,0,1,0,1,0,0
12214610,0,0,1,0,1,0,1,0,0
12117065,0,0,0,0,1,0,1,0,0
12199051,1,0,1,0,0,0,0,1,0
12182182,0,0,1,0,1,0,1,0,0
12116450,0,0,1,0,1,0,1,0,0
12105465,0,0,1,0,1,0,0,1,0
12195000,0,0,0,0,0,0,1,0,0
12205895,0,0,0,0,1,0,0,1,0
12202187,0,0,1,1,0,0,1,0,0
12103909,0,0,1,0,0,0,1,0,0
12168414,0,0,1,0,0,0,1,0,0
12154120,0,0,1,1,0,0,0,0,0
12166438,0,0,0,0,1,0,0,1,0
12211886,1,0,0,0,1,0,1,0,0
12142654,0,1,0,0,0,0,0,0,0
12107033,0,0,1,0,1,0,1,0,0
12133980,0,0,1,0,1,0,1,0,0
12133068,0,0,1,0,1,0,1,0,0
12124413,0,1,0,0,1,0,1,0,0
12189610,0,0,0,0,0,0,0,1,0
12133392,0,0,0,0,1,0,0,0,0
12160501,0,1,0,0,1,0,1,0,0
12103583,0,0,0,0,1,0,1,0,0
12174760,0,0,0,0,1,0,1,0,0
12183492,0,0,1,0,1,0,0,1,0
12189582,0,0,1,0,0,0,1,0,0
12160226,0,0,1,0,0,0,1,0,0
12133149,0,0,1,0,1,0,0,1,0
12186445,0,0,0,0,0,0,1,0,0
12211137,0,0,0,0,1,0,1,0,0
12192675,0,0,0,0,1,0,1,0,0
12201258,1,0,0,0,1,0,1,0,0
12108025,0,0,1,0,1,0,1,0,0
12187643,0,0,0,0,1,0,1,0,0
12204728,0,0,1,0,0,0,0,0,0
12181039,0,0,1,0,1,0,0,1,0
12175685,0,0,1,1,0,0,1,0,0
12211797,1,0,1,0,1,0,1,0,0
12191138,0,0,1,0,0,0,0,1,0
12160621,0,0,1,0,1,0,1,0,0
12171628,0,0,1,0,1,0,1,0,0
12141430,0,0,1,0,0,0,0,1,0
12210482,0,0,0,1,0,0,0,1,0
12110978,0,0,0,0,0,0,1,0,0
12136956,1,0,1,0,1,0,1,0,0
12188193,0,0,1,0,1,0,1,0,0
12204549,0,0,0,0,1,0,1,0,0
12109392,0,0,1,0,1,0,1,0,0
12131836,1,0,1,0,1,0,0,0,0
12142314,0,0,1,0,1,0,1,0,0
12109766,0,0,0,0,0,0,1,0,0
12201580,0,0,1,0,1,0,1,0,0
12220992,0,0,1,0,1,0,1,0,0
12157080,0,0,1,0,1,0,1,0,0
12155147,0,0,1,0,1,0,1,0,0
12183902,0,0,1,0,1,0,0,1,0
12158254,0,1,0,0,0,0,1,0,0
12217027,0,0,1,0,1,0,1,0,0
12144486,0,0,0,0,1,0,1,0,0
12126872,0,0,0,0,0,0,1,0,0
12214590,0,0,1,0,1,0,0,0,1
12156115,0,0,1,1,0,0,1,0,0
12152196,1,0,1,0,1,0,1,0,0
12117078,0,0,1,0,1,0,1,0,0
12110953,0,0,1,0,1,0,0,1,0
12179396,1,0,1,0,1,0,1,0,0
12174768,0,0,0,0,1,0,1,0,0
12165361,1,0,1,0,0,0,1,0,0
12143459,0,0,1,0,1,0,1,0,0
12212344,0,0,1,0,1,0,0,1,0
12206778,0,0,1,0,0,0,1,0,0
12166865,0,0,0,0,1,0,1,0,0
12160211,0,0,1,0,1,0,1,0,0
12176954,0,0,0,0,1,0,1,0,0
12206607,0,0,0,0,1,0,0,0,0
12158863,0,0,1,1,0,0,0,1,0
12105265,0,0,1,0,1,0,1,0,0
12125165,0,0,0,0,0,0,1,0,0
12169349,0,0,1,0,0,0,1,0,0
12212821,0,0,1,0,1,0,1,0,0
12218458,0,0,1,0,1,0,1,0,0
12198176,0,0,1,0,0,0,1,0,0
12209545,0,0,0,0,1,0,1,0,0
12162493,0,0,1,0,1,0,1,0,0
12189417,1,0,1,0,1,0,1,0,0
12167611,0,0,1,0,1,0,1,0,0
12217669,0,0,0,0,1,0,0,1,0
12122066,0,0,0,0,0,0,1,0,0
12155283,0,0,1,0,1,0,1,0,0
12206409,0,0,1,0,0,0,0,1,0
12168135,1,0,1,1,0,0,1,0,0
12150120,0,0,1,0,0,0,1,0,0
12180052,0,0,1,0,1,0,0,1,0
12212975,0,0,1,0,1,0,1,0,0
12135644,0,1,0,0,1,0,1,0,0
12140049,0,0,1,0,0,0,0,0,0
12177709,0,0,1,0,1,0,1,0,0
12133260,0,0,1,0,0,0,1,0,0
12141539,0,1,0,0,0,0,0,1,0
12136270,0,0,1,0,1,0,1,0,0
12188053,0,0,1,0,1,0,1,0,0
12151856,0,0,0,0,0,0,0,1,0
12154270,0,0,1,0,1,0,1,0,0
12144028,0,0,0,0,1,0,0,0,0
12116093,0,0,0,1,0,0,0,1,0
12149951,1,0,1,0,1,0,1,0,0
12146581,0,0,1,0,1,0,1,0,0
12146952,0,0,0,0,0,0,1,0,0
12217565,0,0,0,0,0,0,1,0,0
12146720,0,0,1,0,1,0,1,0,0
12188729,0,0,1,0,1,0,1,0,0
12130563,0,0,0,0,0,0,1,0,0
12145849,0,0,0,0,1,0,1,0,0
12112767,0,0,1,0,1,0,1,0,0
12106067,0,0,1,0,1,0,1,0,0
12205668,0,0,0,0,1,0,1,0,0
12205684,0,0,1,0,1,0,1,0,0
12155193,0,0,0,0,0,0,1,0,0
12153352,0,0,1,0,1,0,0,1,0
12137040,0,0,1,0,1,0,1,0,0
12148843,0,0,1,0,1,0,1,0,0
12137333,0,1,0,0,1,0,1,0,0
12207851,0,0,1,0,1,0,1,0,0
12115622,0,0,1,0,1,0,1,0,0
12127741,0,0,1,0,0,0,1,0,0
12115159,1,0,0,0,1,0,0,0,0
12170919,0,0,0,0,1,0,0,0,0
12128194,0,0,0,0,1,0,1,0,0
12191239,0,0,1,0,0,0,1,0,0
12200615,1,1,0,0,0,0,0,0,0
12118368,0,0,0,0,0,0,1,0,0
12122416,0,0,1,1,0,0,1,0,0
12181697,0,0,1,0,0,0,0,0,0
12169465,0,1,0,0,1,0,1,0,0
12198331,0,1,0,0,1,0,1,0,0
12153440,0,0,1,0,0,0,1,0,0
12184564,0,0,0,0,0,0,1,0,0
12143570,0,0,1,0,1,0,1,0,0
12216640,0,0,1,0,1,0,1,0,0
12211172,0,0,1,0,0,0,1,0,0
12160687,0,0,1,0,1,0,0,1,0
12149234,0,0,1,0,1,0,1,0,0
12169688,0,1,0,0,0,0,1,0,0
12173604,1,0,1,0,1,0,1,0,0
12177077,0,0,1,0,0,0,1,0,0
12135937,0,1,0,0,0,0,1,0,0
12100228,0,0,1,0,1,0,1,0,0
12215938,0,0,0,0,1,0,1,0,0
12216576,0,0,0,0,0,0,1,0,0
12178080,0,0,0,0,0,0,0,1,0
12159869,0,0,1,0,1,0,1,0,0
12153703,0,0,1,0,1,0,1,0,0
12160701,0,0,1,0,1,0,0,0,1
12185954,0,1,0,0,0,0,1,0,0
12193981,0,0,1,0,0,0,1,0,0
12112631,0,0,1,0,1,0,1,0,0
12198415,0,0,1,0,0,0,1,0,0
12121772,0,0,1,0,1,0,0,0,0
12136710,0,0,1,0,1,0,1,0,0
12200328,0,0,1,0,1,0,1,0,0
12217103,0,0,1,0,1,0,0,0,1
12113561,0,0,1,0,1,0,1,0,0
12216607,0,1,0,0,1,0,1,0,0
