ID,Car_Owned,Bike_Owned,Active_Loan,House_Own,Loan_Contract_Type,Default
12142347,0,0,1,0,0,0
12138832,0,1,1,0,0,0
12216491,0,0,1,0,0,0
12105852,0,0,1,1,0,0
12109246,1,0,1,1,1,0
12154870,1,0,1,0,0,0
12208137,0,0,1,1,0,0
12113609,0,0,1,1,0,1
12218551,1,0,1,1,0,0
12176186,0,1,1,1,1,0
12193038,0,0,1,1,1,0
12156519,0,0,1,0,0,0
12183174,0,0,1,1,0,0
12211764,0,0,0,0,0,0
12137295,0,1,0,1,0,0
12121187,0,0,1,1,1,0
12104995,0,0,1,0,0,0
12142610,0,1,0,1,0,1
12115598,0,1,0,1,0,0
12145280,0,0,1,0,0,0
12205118,1,0,1,1,0,0
12101145,1,1,1,0,0,0
12113433,1,0,0,1,0,0
12108207,1,0,0,1,0,0
12112148,1,1,1,1,0,0
12159284,0,0,0,1,1,0
12129254,1,0,0,0,0,0
12118816,1,1,0,0,0,0
12134483,0,1,1,1,0,1
12202353,1,0,1,1,0,0
12176074,1,0,1,1,0,0
12134411,0,0,1,0,0,0
12187386,0,0,1,0,0,0
12162709,0,1,1,1,0,1
12186273,0,0,0,1,0,0
12160089,0,0,0,1,0,0
12175114,1,0,0,1,0,0
12207008,1,1,1,0,0,0
12163645,0,0,1,1,0,0
12196214,0,1,1,0,0,0
12200430,1,0,1,1,0,0
12126626,1,0,0,0,0,0
12110186,0,1,0,1,0,1
12196253,1,0,0,0,0,0
12203980,0,0,1,0,0,0
12214130,1,0,1,0,0,0
12140436,0,1,1,1,0,0
12200520,0,0,1,1,0,1
12196060,1,0,0,1,0,0
12176307,0,0,1,1,0,0
12190994,0,0,1,1,0,1
12138226,1,1,0,0,0,0
12128762,0,1,1,0,0,0
12121037,1,1,0,0,0,0
12175879,1,1,1,0,0,0
12202269,0,1,1,1,0,1
12116794,0,0,1,1,0,1
12112969,0,0,0,1,0,0
12160722,1,0,1,0,0,0
12168126,0,0,0,1,1,0
12145482,1,1,1,0,0,0
12197531,1,0,0,1,0,0
12163539,0,1,0,1,1,0
12119914,0,0,1,0,0,0
12152638,0,0,0,1,1,1
12174375,0,0,1,1,0,0
12176578,0,0,1,0,0,0
12125181,0,0,0,1,0,0
12220330,1,0,0,1,0,0
12185300,1,0,0,1,0,0
12185878,0,0,0,1,0,0
12108863,1,1,0,1,0,0
12129620,1,0,0,1,0,0
12172984,1,1,1,1,1,0
12168095,0,0,1,1,0,0
12160607,0,1,1,0,0,0
12159592,1,0,0,1,0,0
12104343,1,1,0,1,0,0
12136696,1,0,0,0,0,0
12123194,0,1,0,1,0,0
12112796,0,0,0,0,0,0
12118817,0,1,0,0,0,0
12123867,0,0,1,1,0,0
12148721,0,0,0,0,0,0
12131200,1,1,0,0,0,0
12188613,1,1,1,0,0,0
12137935,1,0,0,0,0,0
12185174,0,0,0,1,0,0
12136467,0,0,1,0,0,1
12148706,1,0,1,1,0,0
12159992,1,0,1,0,0,0
12128515,1,0,1,1,0,0
12153787,1,1,1,0,0,0
12204895,0,0,0,1,0,0
12160112,0,0,1,1,0,0
12123923,1,0,1,1,0,0
12195777,1,0,1,1,0,0
12205570,0,1,0,1,0,0
12135452,0,1,0,1,0,0
12121469,0,0,0,1,0,0
12128093,0,0,0,1,0,0
12197554,0,0,1,1,0,0
12113874,1,0,0,1,0,0
12143893,0,0,0,0,0,0
12128828,1,0,1,1,0,0
12121131,1,0,0,1,0,0
12175434,1,0,0,1,0,0
12166761,0,1,0,1,0,1
12214199,0,0,1,0,0,0
12100978,1,0,0,1,0,0
12167371,1,0,0,0,0,0
12118700,1,0,0,1,0,0
12144360,0,0,1,1,1,0
12212687,0,1,1,1,0,0
12215811,0,0,1,0,0,0
12145147,0,0,1,0,0,0
12177004,0,0,1,0,0,0
12191847,1,0,0,0,0,0
12174388,0,0,1,1,1,0
12216540,0,1,0,0,0,0
12211235,1,0,1,1,0,1
12161498,0,0,0,0,0,0
12166022,1,0,1,0,0,0
12168890,0,0,1,0,0,0
12133455,0,0,0,1,0,0
12209684,1,0,1,1,0,0
12211831,1,1,0,1,0,0
12106099,0,1,0,1,0,0
12155650,1,1,1,0,0,0
12143774,0,0,1,0,0,0
12197868,0,1,0,1,0,0
12120281,0,1,0,1,0,0
12191530,0,1,0,1,1,0
12107661,0,0,1,0,0,0
12115936,1,1,1,1,0,0
12170155,0,1,1,0,0,0
12106646,0,0,0,0,0,0
12135498,0,0,0,1,0,0
12163012,0,0,0,1,0,1
12102204,1,1,1,1,0,0
12138748,1,0,0,0,0,0
12204347,0,1,0,0,0,0
12204784,0,0,0,1,0,1
12110710,1,0,0,1,0,0
12135307,0,0,1,1,0,0
12166766,0,0,0,1,0,0
12117550,1,0,0,1,0,0
12154551,0,0,1,1,0,0
12197712,1,0,0,0,0,0
12181413,0,1,0,1,0,0
12122915,0,1,1,1,0,0
12167093,0,1,1,1,0,1
12215391,0,0,0,0,0,0
12149636,0,0,1,1,1,0
12111807,0,1,0,1,0,1
12176228,0,1,1,0,0,0
12201622,0,0,1,0,0,0
12213036,0,0,0,0,0,1
12140137,0,0,1,1,0,0
12182534,1,0,0,1,0,0
12157867,0,0,1,1,0,0
12174644,0,0,0,1,0,0
12160145,0,0,1,1,0,0
12220039,1,0,0,1,0,0
12214278,0,0,1,0,0,0
12183568,1,0,0,1,0,0
12184977,1,0,1,1,1,0
12209732,1,0,0,0,0,0
12153052,0,0,0,1,0,0
12163944,1,0,0,0,0,0
12135417,1,0,0,1,0,0
12162059,1,0,0,1,0,1
12161106,0,0,1,0,0,0
12121150,1,0,1,0,1,0
12209495,0,0,1,1,0,1
12154848,0,0,0,0,0,0
12184769,0,0,0,1,0,0
12130447,0,0,1,0,0,0
12170211,0,1,0,0,0,0
12215152,1,1,0,1,0,0
12124445,1,1,0,1,0,0
12213332,0,0,0,1,0,0
12102872,0,0,1,0,0,1
12201621,0,0,0,1,0,0
12112579,0,0,1,1,0,0
12179224,0,1,0,1,0,0
12166311,1,1,1,1,0,0
12125151,0,0,1,1,0,0
12143022,0,0,0,1,1,0
12110016,0,0,1,0,0,0
12170193,1,0,1,1,0,0
12139382,0,1,0,1,0,0
12166300,0,0,1,1,0,0
12173252,0,0,1,1,0,0
12173290,0,1,1,1,0,0
12164712,0,0,0,1,0,1
12105145,1,0,1,1,0,0
12164353,1,0,0,1,1,0
12125094,0,1,1,1,0,0
12219928,0,1,1,1,0,0
12217748,0,0,1,1,0,0
12122297,0,0,1,1,0,0
12167383,0,1,1,0,0,0
12209329,1,0,1,1,0,0
12183095,1,0,1,0,0,0
12207817,1,0,0,1,1,0
12139812,0,0,1,0,1,0
12166542,0,1,1,1,0,0
12111921,0,0,0,0,1,0
12124769,1,0,0,1,0,0
12170972,1,0,1,1,0,0
12144673,1,1,0,1,1,0
12206667,1,1,1,1,0,0
12183279,0,1,1,0,0,0
12134873,1,1,1,1,0,0
12132840,1,0,0,1,0,0
12219793,0,0,1,1,0,1
12127873,0,0,1,1,0,0
12118834,1,0,0,1,0,0
12189086,0,0,0,1,1,0
12101356,0,0,1,0,0,0
12183548,0,0,0,1,0,0
12102017,0,0,1,0,0,0
12213149,0,0,0,1,0,0
12190147,1,0,0,1,0,0
12189806,0,0,0,0,0,0
12175325,0,0,1,0,1,0
12210156,1,1,0,1,0,0
12128343,1,0,1,0,0,0
12141488,0,0,0,1,0,0
12149019,1,0,0,1,0,0
12198222,0,1,0,1,0,0
12107832,0,0,0,1,0,0
12168538,0,0,0,1,0,1
12131576,0,0,0,0,0,0
12185693,0,0,0,0,0,0
12142008,0,0,0,0,0,0
12141117,0,1,1,1,0,0
12125535,1,1,1,1,0,0
12168714,1,1,0,1,0,0
12214750,1,0,0,1,0,0
12158365,0,0,1,1,0,0
12154448,1,0,0,0,0,0
12145103,0,1,0,1,0,0
12102938,0,0,1,1,0,0
12115485,0,0,0,0,0,0
12152047,0,1,1,1,0,0
12215329,0,0,0,0,0,0
12127458,1,0,1,1,1,0
12172887,1,0,1,0,0,0
12148079,0,1,0,0,0,0
12169550,0,0,0,1,0,0
12128084,1,0,0,0,0,0
12124738,0,1,1,1,0,0
12120356,1,1,1,1,0,0
12192427,1,1,0,1,0,0
12152618,0,0,1,0,0,0
12102362,0,1,0,1,0,1
12141013,0,0,0,0,0,1
12106640,1,0,0,1,0,0
12220475,0,0,1,0,0,0
12114721,0,1,1,1,0,0
12134638,0,0,0,1,1,0
12191593,0,0,1,1,0,0
12110210,1,1,0,0,0,0
12159053,1,0,0,1,0,0
12183981,0,0,1,1,0,0
12110851,0,0,1,1,0,0
12147514,1,0,0,1,0,0
12186484,1,1,0,1,0,0
12172343,0,1,0,0,0,0
12148392,0,0,1,1,0,0
12112031,0,0,1,1,0,0
12167332,0,1,0,1,0,0
12194908,0,0,1,1,0,0
12195932,1,1,1,0,0,0
12112705,0,1,0,1,0,0
12220291,1,1,1,0,0,0
12166484,0,0,1,1,0,1
12124564,0,1,0,1,0,0
12101108,0,1,0,1,0,0
12213781,1,1,0,1,0,0
12214068,1,0,0,1,0,0
12121804,0,1,0,1,1,0
12108889,0,0,0,1,0,0
12188141,0,1,1,1,0,0
12117772,1,0,1,1,0,0
12200193,0,1,1,1,0,0
12194929,0,0,1,1,0,0
12163312,0,0,1,1,1,0
12122488,0,0,0,1,1,0
12129518,0,1,0,1,0,0
12128131,0,1,0,0,0,0
12202196,0,1,1,1,0,0
12118985,0,1,1,0,0,0
12219013,0,0,0,1,0,0
12213994,0,1,1,0,0,0
12137565,1,1,0,0,0,0
12126224,0,0,1,0,0,0
12146414,1,0,0,1,0,0
12130509,1,0,1,1,0,0
12101635,1,0,0,1,0,0
12150550,0,0,1,1,0,0
12212660,0,1,0,1,0,0
12159088,0,1,1,0,0,0
12173628,0,0,0,0,0,0
12183462,0,1,0,1,0,0
12147347,1,0,0,1,1,0
12156725,0,1,0,1,0,0
12175090,1,1,0,1,0,0
12103046,1,0,1,1,0,0
12100483,0,0,0,1,1,0
12183964,0,0,0,1,0,0
12141537,0,0,1,1,1,0
12148488,0,0,0,1,0,0
12184611,1,1,1,1,0,0
12169401,1,0,0,1,0,0
12186774,1,0,0,1,0,0
12169428,0,0,0,1,0,0
12202503,1,1,0,1,0,0
12152898,1,0,1,1,0,0
12139394,0,0,1,1,0,0
12146328,1,0,1,0,0,0
12195974,1,0,1,0,0,0
12195452,0,0,1,1,0,0
12209926,1,1,0,1,0,0
12147519,1,1,1,1,0,0
12146135,0,0,0,0,0,0
12136210,0,0,0,1,1,0
12150372,1,0,0,1,0,0
12120660,0,0,0,1,0,0
12138978,1,1,1,1,0,0
12219821,1,0,1,1,0,0
12155543,0,0,0,1,0,0
12123909,0,0,0,1,1,0
12167017,1,1,1,1,0,0
12190811,0,0,0,0,0,0
12152453,0,0,0,1,0,0
12195960,1,1,1,0,0,0
12155760,1,0,1,0,0,0
12172769,0,0,1,0,0,0
12128124,0,0,1,1,0,0
12155054,0,0,1,1,0,0
12182218,1,0,0,0,1,0
12179003,0,0,0,1,0,0
12159092,1,0,1,1,0,0
12184852,0,0,1,0,0,0
12168167,0,0,1,0,0,0
12139285,1,0,0,1,0,0
12192884,0,0,0,1,1,0
12177335,0,0,0,0,0,0
12163688,1,1,1,1,0,0
12146259,0,0,1,1,0,0
12138260,1,0,0,1,0,0
12197153,1,1,1,1,0,0
12169894,0,0,0,1,0,1
12128885,0,0,1,1,0,1
12153852,0,1,1,0,0,0
12132480,0,1,0,1,1,0
12183087,1,1,0,1,0,0
12179585,0,0,1,1,0,1
12119949,0,0,0,1,0,0
12168545,1,1,1,1,0,0
12210916,0,0,1,1,0,0
12125425,1,0,0,1,0,0
12183493,1,1,1,1,0,1
12212658,0,0,0,1,0,0
12155801,0,1,1,1,0,0
12130239,1,0,0,0,0,0
12121240,0,1,1,1,0,1
12196628,1,1,0,0,0,0
12130416,1,0,1,1,0,0
12175959,1,0,1,1,1,0
12142992,1,0,1,0,0,0
12132522,0,0,1,1,0,0
12206405,0,1,0,0,0,0
12126161,0,1,1,1,0,0
12206882,1,1,0,1,0,0
12134144,1,1,0,0,0,0
12206547,0,0,0,1,0,0
12199264,0,0,0,0,0,1
12103516,1,0,1,1,0,0
12200666,0,0,1,0,0,0
12118462,0,0,1,1,0,0
12161632,0,1,1,0,0,0
12116160,1,1,0,1,0,1
12124876,1,0,0,1,0,1
12193612,1,0,0,0,0,0
12217404,1,0,1,0,0,0
12172201,0,0,0,1,1,0
12148510,1,0,1,0,0,0
12204846,0,0,0,0,0,0
12144125,0,0,0,0,0,0
12144821,0,1,0,1,1,0
12137017,0,0,0,0,0,0
12190407,0,0,1,0,0,0
12100131,0,0,0,1,0,0
12125663,0,1,0,1,0,0
12204865,1,1,0,1,0,0
12188275,1,0,0,1,0,0
12113721,0,0,0,1,0,0
12162127,1,1,1,1,1,0
12130496,0,1,1,1,0,0
12217379,0,0,1,1,0,0
12192254,0,1,0,1,0,0
12102499,1,0,1,0,0,1
12195733,0,0,1,1,0,0
12114681,0,0,0,1,0,0
12136752,0,1,0,1,0,0
12155041,0,0,0,1,0,0
12111797,1,0,1,1,0,0
12129459,1,0,1,1,0,0
12118907,0,0,0,1,0,0
12147388,0,1,1,1,0,0
12173589,0,0,1,1,0,0
12162108,0,0,1,0,0,0
12211192,0,1,0,1,0,0
12143086,1,1,0,1,0,0
12176756,1,0,1,1,0,0
12221037,0,0,0,1,0,0
12212213,1,1,0,1,0,0
12129333,0,1,0,0,0,0
12114609,1,0,1,1,0,0
12174547,1,0,1,0,0,0
12216715,0,0,0,1,0,0
12166771,1,0,0,0,1,0
12190193,0,0,0,1,0,0
12194894,1,0,1,1,0,1
12221419,1,0,1,0,0,0
12217648,1,0,1,1,0,0
12134172,0,0,0,1,0,0
12162107,0,0,1,1,1,0
12110429,0,0,1,1,0,0
12214490,0,0,1,0,0,0
12111330,0,0,0,1,0,0
12204470,0,0,0,1,0,0
12102885,1,1,0,1,0,0
12171322,0,1,1,1,0,0
12201486,0,1,0,1,0,0
12216246,1,1,0,0,1,0
12128132,0,1,1,1,1,1
12204112,1,0,1,0,0,0
12128349,1,1,1,0,0,0
12182437,0,0,0,0,0,0
12103209,0,1,0,0,0,1
12220491,1,0,0,0,0,0
12135581,0,1,0,1,0,0
12160329,0,0,0,1,0,0
12201335,0,0,0,1,0,0
12186788,0,0,1,1,0,0
12216129,1,1,1,0,0,0
12104252,0,1,1,0,0,0
12175263,0,0,0,0,0,0
12181787,0,0,1,1,0,0
12201530,0,0,0,1,1,0
12195538,0,1,0,1,0,0
12149935,1,0,0,1,0,0
12162817,0,0,0,1,0,1
12170414,0,0,0,0,0,0
12168467,0,0,1,1,0,0
12112894,0,1,1,1,0,0
12112716,0,0,0,1,0,0
12159604,1,0,1,1,0,0
12219238,1,0,1,1,0,0
12119896,1,1,0,1,0,0
12175018,1,0,0,1,0,0
12101037,0,0,1,0,0,0
12202006,0,1,1,1,0,1
12133893,1,0,0,0,0,0
12207966,0,0,0,1,0,0
12110918,1,0,0,1,0,0
12191638,1,0,1,1,1,0
12133984,0,1,1,1,0,0
12169872,0,1,0,0,0,0
12201328,0,1,1,0,0,0
12137029,0,1,1,0,1,0
12164379,0,0,0,1,0,0
12148211,0,0,1,0,0,0
12203124,1,0,1,0,0,0
12201219,1,1,0,1,0,0
12188030,0,0,0,1,0,1
12197838,0,1,1,1,0,1
12162161,0,0,0,1,0,0
12177643,0,0,1,0,0,0
12188473,0,1,1,1,0,0
12218176,1,1,0,0,0,0
12123943,0,1,1,1,0,0
12167074,1,0,0,0,0,0
12132618,0,0,0,1,0,0
12193156,0,0,1,1,0,0
12107326,1,0,0,0,0,0
12158245,0,0,1,1,0,0
12151522,1,0,0,0,0,0
12117566,0,0,0,0,0,0
12127263,1,0,1,0,0,0
12137774,1,1,0,0,0,0
12186642,0,1,1,1,0,0
12128790,0,0,1,0,0,0
12131278,0,0,0,0,0,0
12136317,0,0,1,1,0,1
12207257,0,1,1,1,1,0
12137371,1,1,1,1,0,0
12175641,1,1,1,0,0,0
12153219,1,0,0,1,0,0
12154459,0,0,0,0,0,0
12102435,0,0,1,0,0,0
12129307,0,0,0,1,0,0
12205709,0,0,1,1,0,0
12124699,0,0,0,1,0,0
12185680,0,0,0,0,0,0
12153566,0,0,1,0,0,0
12190076,0,0,1,1,0,0
12144041,1,0,0,1,0,0
12142106,1,0,1,1,0,0
12211166,1,1,1,1,0,0
12127802,0,0,1,0,0,0
12204426,0,0,1,1,0,0
12206921,0,0,0,0,1,0
12106924,0,0,0,0,0,0
12173053,1,0,0,1,0,0
12120964,1,1,1,1,1,0
12166965,1,1,0,0,0,0
12101129,1,0,0,0,0,0
12102380,1,1,0,0,0,0
12169856,0,1,1,1,0,1
12214390,1,0,0,1,0,0
12215989,0,0,1,1,0,0
12178573,0,0,0,1,0,0
12121454,1,0,1,1,0,0
12200475,0,1,0,1,1,0
12147955,1,0,0,1,0,0
12201953,0,0,0,1,0,0
12171087,1,0,1,0,0,0
12112250,1,1,0,0,0,0
12148347,1,1,0,1,1,0
12117423,0,0,1,1,1,0
12195844,0,0,1,1,0,0
12162334,1,1,0,1,1,0
12153690,0,0,1,1,0,0
12220496,1,1,0,0,0,0
12111421,1,1,0,0,0,0
12119035,0,0,1,1,0,1
12192851,0,0,0,1,0,0
12105346,0,1,0,0,0,0
12123307,1,0,0,0,0,0
12132999,1,0,0,1,0,0
12135990,1,0,1,0,0,0
12183252,0,0,0,1,1,0
12110207,0,1,0,1,0,0
12162100,0,0,0,1,0,0
12213525,0,0,1,1,0,0
12132121,0,0,1,0,0,0
12160432,1,0,1,0,0,1
12167880,0,0,0,1,1,0
12212223,0,0,0,1,1,0
12111347,0,0,1,1,0,0
12175839,1,1,0,1,0,0
12207129,0,0,1,1,0,0
12187839,0,0,0,1,0,1
12207155,0,0,0,0,0,0
12201040,1,0,1,1,0,0
12140615,0,0,1,0,0,0
12103410,0,0,0,1,0,0
12212603,0,1,0,1,0,0
12212056,1,0,1,1,0,0
12163137,0,0,0,0,0,0
12140886,0,1,1,0,0,0
12196671,0,0,1,1,0,1
12213693,0,1,0,1,0,0
12168680,1,0,0,0,0,0
12181909,1,0,0,0,0,0
12149917,0,0,1,1,0,1
12212400,1,1,1,1,0,0
12173068,0,1,1,1,0,0
12151279,1,1,0,1,0,0
12125867,0,1,0,0,0,0
12221098,0,0,1,1,0,0
12179327,1,0,1,1,0,0
12214220,0,1,1,1,0,0
12159657,1,0,1,1,0,0
12171335,0,0,1,0,0,0
12220452,1,1,0,1,0,0
12151470,1,0,1,1,0,0
12187722,0,0,0,1,0,0
12134478,0,1,1,0,0,0
12120676,1,0,0,0,0,0
12218383,0,0,0,0,0,0
12167792,0,0,1,1,0,0
12209724,0,0,1,1,0,0
12124551,1,0,1,1,0,1
12155980,0,0,1,1,0,0
12180179,0,1,0,1,0,0
12202719,1,1,1,1,1,0
12148801,1,1,0,1,0,0
12126903,0,0,0,1,0,0
12211679,0,0,1,1,1,0
12178290,0,0,1,1,0,0
12155912,1,0,0,0,1,0
12211650,1,0,0,1,0,0
12177123,0,1,0,1,0,0
12173438,0,0,0,1,0,0
12177861,1,0,1,1,0,0
12159936,1,0,0,1,0,0
12174402,1,1,1,1,0,0
12101693,0,1,0,1,1,0
12112459,0,0,0,1,0,0
12180296,1,0,1,0,0,0
12206590,0,0,1,1,0,0
12201224,1,1,0,1,0,0
12185809,0,1,0,1,0,0
12128481,0,0,1,1,0,0
12111539,1,1,0,1,0,0
12183374,0,1,1,0,0,0
12131593,1,0,1,1,0,1
12180690,0,0,0,1,0,0
12200868,1,0,1,1,0,0
12197217,0,0,0,1,0,0
12193239,1,0,0,0,0,0
12103434,0,0,0,1,0,0
12112669,0,1,1,1,0,0
12167045,0,0,1,0,0,0
12115599,0,1,1,1,1,0
12206741,0,1,0,1,0,0
12198763,0,0,0,0,0,0
12143708,0,0,0,1,0,0
12161830,0,0,1,1,0,0
12167520,1,0,1,0,0,0
12108150,0,0,0,0,1,0
12182113,0,1,1,1,0,0
12169122,0,0,1,0,1,0
12134469,0,1,0,1,0,0
12126281,0,1,0,1,0,0
12115953,0,0,0,1,0,0
12161856,0,0,1,1,0,0
12134052,1,1,1,0,0,0
12211159,1,0,0,1,0,0
12175238,1,1,1,1,0,0
12147367,1,0,0,1,0,1
12190477,0,0,1,0,0,0
12122974,0,1,0,0,0,0
12206486,0,1,0,1,0,0
12114179,0,1,0,1,0,1
12174449,0,0,0,1,0,0
12111201,0,0,1,1,0,0
12161400,0,1,0,0,1,0
12118935,0,0,0,1,0,0
12179906,0,1,1,1,0,0
12134554,0,0,1,1,1,0
12118676,1,1,0,1,0,0
12107399,0,0,1,1,0,0
12134579,0,0,1,0,0,0
12153650,0,0,0,1,1,0
12211906,0,0,0,0,0,0
12134021,1,0,1,1,0,0
12201730,0,0,0,0,1,0
12192817,0,0,1,1,0,0
12106872,1,0,0,1,0,0
12117563,0,0,0,0,0,0
12188965,0,1,1,1,0,0
12172230,1,1,1,0,0,0
12128341,0,1,0,1,0,0
12188938,0,0,1,1,0,0
12151197,0,0,1,1,0,0
12104435,1,0,1,1,0,0
12148601,0,0,0,0,0,0
12166840,0,0,1,1,0,0
12111817,0,0,1,1,1,0
12186711,1,0,1,0,0,0
12116542,0,0,1,1,1,0
12109056,0,1,1,0,0,0
12212641,0,0,0,1,1,0
12154539,0,0,0,0,0,0
12206025,0,0,1,1,0,0
12203908,0,0,0,1,0,0
12121451,1,0,0,1,1,0
12158094,0,0,0,1,0,0
12107684,0,0,1,0,0,0
12193086,1,1,0,1,0,0
12196918,0,1,0,1,0,1
12195611,0,0,1,0,0,0
12220518,1,0,1,1,1,0
12185042,0,0,0,1,0,0
12106246,1,1,0,1,1,0
12218365,1,1,0,1,0,0
12109381,0,0,0,0,0,0
12207654,1,1,0,1,0,1
12130964,0,0,1,1,1,0
12180689,1,0,1,1,0,0
12215899,1,0,1,1,0,0
12121979,1,0,0,1,0,0
12179464,1,0,0,1,0,0
12129420,0,0,0,0,0,0
12159080,1,0,0,1,0,0
12172948,0,1,0,1,0,0
12126559,0,0,1,1,0,0
12214011,0,1,0,1,0,0
12186198,0,0,0,1,0,1
12162365,0,0,1,1,0,1
12220950,0,0,1,1,0,0
12107346,1,0,0,0,0,1
12147418,1,0,0,0,0,0
12219529,1,0,1,1,0,0
12180292,0,0,1,0,0,1
12176789,0,1,1,0,0,0
12137722,1,1,0,1,0,0
12186253,0,0,0,1,0,0
12196237,1,0,0,1,0,0
12207531,0,1,0,1,0,0
12203868,0,1,1,1,0,0
12157006,0,1,0,1,0,0
12139442,0,0,0,0,0,0
12211253,0,1,1,1,1,0
12205541,1,1,1,1,0,0
12176701,0,1,0,1,0,0
12203132,0,0,0,1,0,0
12191604,0,1,1,1,0,0
12196783,0,1,0,1,0,0
12122032,0,0,0,1,0,0
12172383,1,0,0,0,0,0
12117448,0,0,1,0,0,0
12131359,1,0,0,1,1,0
12143886,0,0,1,0,0,0
12138085,0,1,1,1,0,1
12164292,1,1,1,1,0,0
12185076,0,0,0,1,0,0
12108448,1,0,1,1,0,0
12199572,1,0,1,1,0,0
12198783,1,0,1,1,0,0
12201546,0,0,0,1,0,0
12141349,0,1,0,1,0,1
12147694,1,1,1,1,0,0
12107704,1,0,0,0,0,0
12203305,0,0,1,0,0,0
12179875,0,0,1,0,0,0
12135016,0,1,1,0,0,0
12178047,1,0,1,0,0,0
12126900,0,0,1,0,0,0
12106711,0,1,0,1,0,0
12201361,1,1,0,1,0,0
12164742,0,1,0,1,0,1
12205468,0,0,1,1,0,0
12140690,1,0,0,0,0,0
12126815,1,0,1,0,0,0
12201790,0,1,0,1,0,0
12217347,0,0,1,0,0,0
12161526,0,1,1,1,0,0
12210512,0,0,0,1,0,0
12183393,0,0,1,1,0,0
12139862,1,1,1,1,0,0
12218948,1,0,0,1,0,1
12165746,0,0,0,0,0,0
12211861,0,0,1,0,0,0
12221053,0,0,1,1,0,0
12101966,0,0,0,1,0,0
12106438,0,0,1,1,0,0
12217407,1,0,0,1,0,0
12102434,1,1,0,1,0,0
12108328,0,0,0,0,0,0
12103109,1,1,1,0,1,0
12211838,0,0,0,1,1,0
12121673,1,0,0,1,0,0
12184015,0,1,0,0,0,0
12216278,0,0,0,1,0,0
12105333,0,0,0,0,0,0
12145824,0,0,1,0,0,0
12214105,1,0,1,1,0,0
12123667,0,1,1,0,0,0
12129740,0,1,0,1,0,0
12140353,1,1,0,1,1,0
12187824,1,0,0,0,0,0
12132079,0,1,0,1,0,0
12130297,0,0,1,0,0,0
12211813,0,0,0,1,0,0
12121259,0,0,1,1,0,0
12174645,0,1,0,1,0,0
12131389,0,0,1,0,0,0
12211372,1,1,0,0,0,0
12118398,0,0,1,1,0,0
12134984,1,1,1,1,0,0
12115469,0,0,0,1,0,0
12112907,1,0,0,0,0,0
12109395,0,0,1,0,0,0
12121417,1,1,0,0,0,0
12120898,0,0,1,0,0,0
12166448,0,0,1,1,0,0
12178839,0,0,1,1,0,0
12164561,0,0,1,0,0,0
12156030,0,1,0,1,0,0
12153239,0,1,1,1,1,0
12168197,0,1,0,0,0,0
12111349,0,0,0,0,0,0
12168295,1,0,0,1,0,0
12198060,0,0,1,1,1,0
12117014,0,0,1,1,0,0
12130247,0,1,1,1,0,0
12183803,1,1,0,1,0,0
12141592,0,0,0,0,0,0
12146402,1,0,1,0,0,0
12135441,0,0,0,0,0,0
12194047,0,1,1,1,0,1
12156845,0,0,1,0,0,0
12141707,1,0,0,1,0,0
12144599,0,0,1,0,0,1
12143943,0,1,0,1,0,0
12200779,0,0,1,0,0,0
12208145,0,0,1,1,1,0
12177143,0,0,1,1,0,0
12207739,1,1,0,0,0,0
12193933,1,1,1,1,0,0
12193716,1,1,1,1,0,0
12166633,0,1,1,1,0,0
12156786,0,0,0,0,0,0
12128246,0,1,0,0,0,0
12183696,0,0,1,1,1,0
12195833,1,0,0,1,0,0
12208780,0,0,0,1,0,0
12209758,1,0,0,1,0,0
12114500,0,0,0,0,0,0
12199431,0,1,1,0,0,0
12179969,1,0,1,0,0,0
12131158,0,0,1,1,1,0
12182955,0,0,1,1,0,0
12140219,0,0,0,1,0,1
12150356,1,0,0,1,0,0
12150685,0,1,0,0,1,0
12218050,0,0,0,1,0,1
12194533,0,0,1,1,0,0
12100742,0,1,1,0,0,0
12106571,1,0,1,0,0,1
12174895,1,0,1,0,0,0
12126319,1,0,0,0,0,1
12186862,0,0,1,1,0,0
12176311,1,0,0,1,0,0
12169143,1,0,1,1,0,0
12154690,0,0,0,1,0,0
12206592,0,0,0,1,0,0
12196714,0,0,0,1,0,0
12113290,0,0,1,0,0,0
12105719,1,0,1,1,0,0
12182616,0,0,0,1,0,0
12154463,0,0,1,0,0,0
12122439,0,0,0,1,0,0
12147816,0,0,0,1,0,1
12197238,0,0,1,0,0,0
12188628,0,0,1,0,0,1
12112162,0,1,1,1,0,0
12182625,1,0,0,1,0,0
12151642,0,0,1,1,1,1
12105969,1,1,0,1,0,0
12162533,0,0,0,0,0,0
12107359,0,0,1,1,0,0
12182810,1,1,1,1,0,0
12215340,1,0,0,1,0,0
12145184,0,0,1,1,0,0
12215404,0,0,0,1,0,0
12156203,1,0,1,1,0,0
12185560,0,1,0,1,0,0
12188655,1,0,0,1,1,0
12217797,1,0,1,1,0,0
12204073,1,0,0,0,0,0
12212249,0,0,1,0,0,0
12175840,0,0,0,0,0,0
12214610,0,0,0,0,0,0
12117065,0,1,1,1,0,0
12199051,0,0,0,0,0,1
12182182,0,1,0,0,0,0
12116450,1,0,0,1,1,0
12105465,0,0,0,0,0,0
12195000,0,0,0,1,0,0
12205895,0,0,1,1,0,0
12202187,0,0,0,1,0,0
12103909,0,1,0,1,0,0
